itinerary_id,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,is_self_transfer
18467-2504120745--31679-1-10968-2504121243,6482,ATL,DFW,2025-04-12 11:22:00,2025-04-12 12:43:00,True
18467-2504120700--32695-1-10968-2504121217,5141,YYZ,ORD,2025-04-12 07:00:00,2025-04-12 08:03:00,True
18467-2504120700--32695-1-10968-2504121217,5186,ORD,DFW,2025-04-12 09:30:00,2025-04-12 12:17:00,True
18467-2504120800--32695-1-10968-2504121322,8901,YYZ,ORD,2025-04-12 08:00:00,2025-04-12 08:55:00,True
18467-2504120800--32695-1-10968-2504121322,3658,ORD,DFW,2025-04-12 10:35:00,2025-04-12 13:22:00,True
18467-2504121220--32385-1-10968-2504121646,2835,YYZ,ATL,2025-04-12 12:20:00,2025-04-12 14:37:00,True
18467-2504121220--32385-1-10968-2504121646,374,ATL,DFW,2025-04-12 15:25:00,2025-04-12 16:46:00,True
18467-2504120615--32385-1-10910-2504121105,2662,YYZ,ATL,2025-04-12 06:15:00,2025-04-12 08:46:00,True
18467-2504121220--32385-1-10910-2504121751,2835,YYZ,ATL,2025-04-12 12:20:00,2025-04-12 14:37:00,True
18467-2504121940--32695-0-10968-2504122214,1033,YYZ,DFW,2025-04-12 19:40:00,2025-04-12 22:14:00,True
18467-2504121400--32695-0-10968-2504121634,1031,YYZ,DFW,2025-04-12 14:00:00,2025-04-12 16:34:00,True
18467-2504121720--32573-0-10968-2504122000,1111,YYZ,DFW,2025-04-12 17:20:00,2025-04-12 20:00:00,True
18467-2504120645--32573-0-10968-2504120929,1169,YYZ,DFW,2025-04-12 06:45:00,2025-04-12 09:29:00,True
18467-2504121329--32573-0-10968-2504121614,3993,YYZ,DFW,2025-04-12 13:29:00,2025-04-12 16:14:00,True
18467-2504120700--32695-1-10968-2504121217,5141,YYZ,ORD,2025-04-12 07:00:00,2025-04-12 08:03:00,True
18467-2504120700--32695-1-10968-2504121217,5186,ORD,DFW,2025-04-12 09:30:00,2025-04-12 12:17:00,True
18467-2504120800--32695-1-10968-2504121322,8901,YYZ,ORD,2025-04-12 08:00:00,2025-04-12 08:55:00,True
18467-2504120800--32695-1-10968-2504121322,3658,ORD,DFW,2025-04-12 10:35:00,2025-04-12 13:22:00,True
18467-2504121700--32695-1-10968-2504122245,894,YYZ,YUL,2025-04-12 17:00:00,2025-04-12 18:21:00,True
18467-2504121700--32695-1-10968-2504122245,8813,YUL,DFW,2025-04-12 19:30:00,2025-04-12 22:45:00,True
18467-2504121730--32695-1-10968-2504122321,4990,YYZ,ORD,2025-04-12 17:30:00,2025-04-12 18:30:00,True
18467-2504121730--32695-1-10968-2504122321,5521,ORD,DFW,2025-04-12 20:30:00,2025-04-12 23:21:00,True
18467-2504121618--32695-1-10968-2504122344,4888,YYZ,DEN,2025-04-12 16:18:00,2025-04-12 18:12:00,True
18467-2504121618--32695-1-10968-2504122344,5634,DEN,DFW,2025-04-12 20:44:00,2025-04-12 23:44:00,True
18467-2504121940--31722-0-10968-2504122214,8019,YYZ,DFW,2025-04-12 19:40:00,2025-04-12 22:14:00,True
18467-2504121400--31722-0-10968-2504121634,8130,YYZ,DFW,2025-04-12 14:00:00,2025-04-12 16:34:00,True
18467-2504121514--32573-1-10968-2504121916,3608,YYZ,ORD,2025-04-12 15:14:00,2025-04-12 16:09:00,True
18467-2504121514--32573-1-10968-2504121916,2499,ORD,DFW,2025-04-12 16:45:00,2025-04-12 19:16:00,True
18467-2504120630--32573-1-10968-2504121056,3524,YYZ,ORD,2025-04-12 06:30:00,2025-04-12 07:25:00,True
18467-2504120630--32573-1-10968-2504121056,481,ORD,DFW,2025-04-12 08:15:00,2025-04-12 10:56:00,True
18467-2504120800--31722-1-10968-2504121322,8533,YYZ,ORD,2025-04-12 08:00:00,2025-04-12 08:55:00,True
18467-2504120800--31722-1-10968-2504121322,307,ORD,DFW,2025-04-12 10:35:00,2025-04-12 13:22:00,True
"18390-2504130700--31954,-31825-2-10968-2504131642",2205,YTZ,YOW,2025-04-13 07:00:00,2025-04-13 07:59:00,True
"18390-2504130700--31954,-31825-3-10968-2504140122",2205,YTZ,YOW,2025-04-13 07:00:00,2025-04-13 07:59:00,True
18467-2504130615--32385-1-10910-2504131126,2662,YYZ,ATL,2025-04-13 06:15:00,2025-04-13 08:44:00,True
18467-2504131220--32385-1-10910-2504131751,2835,YYZ,ATL,2025-04-13 12:20:00,2025-04-13 14:37:00,True
18467-2504131720--32573-0-10968-2504132000,1111,YYZ,DFW,2025-04-13 17:20:00,2025-04-13 20:00:00,True
18467-2504130645--32573-0-10968-2504130929,1169,YYZ,DFW,2025-04-13 06:45:00,2025-04-13 09:29:00,True
18467-2504131329--32573-0-10968-2504131614,3993,YYZ,DFW,2025-04-13 13:29:00,2025-04-13 16:14:00,True
18467-2504131940--31722-0-10968-2504132214,8019,YYZ,DFW,2025-04-13 19:40:00,2025-04-13 22:14:00,True
18467-2504131400--31722-0-10968-2504131634,8130,YYZ,DFW,2025-04-13 14:00:00,2025-04-13 16:34:00,True
18467-2504130630--32573-1-10968-2504131056,3524,YYZ,ORD,2025-04-13 06:30:00,2025-04-13 07:25:00,True
18467-2504130630--32573-1-10968-2504131056,481,ORD,DFW,2025-04-13 08:15:00,2025-04-13 10:56:00,True
18467-2504131100--31722-1-10968-2504131602,5578,YYZ,ORD,2025-04-13 11:00:00,2025-04-13 12:03:00,True
18467-2504131100--31722-1-10968-2504131602,2290,ORD,DFW,2025-04-13 13:15:00,2025-04-13 16:02:00,True
"18390-2504140700--31954,-31825-2-10968-2504141642",2205,YTZ,YOW,2025-04-14 07:00:00,2025-04-14 07:59:00,True
"18390-2504141305--31954,-31825-3-10968-2504150952",2259,YTZ,YOW,2025-04-14 13:05:00,2025-04-14 14:04:00,True
"18390-2504141015--31954,-31825-3-10968-2504150952",2217,YTZ,YOW,2025-04-14 10:15:00,2025-04-14 11:14:00,True
18467-2504141324--32385-1-10910-2504141751,2710,YYZ,ATL,2025-04-14 13:24:00,2025-04-14 15:40:00,True
18467-2504140615--32385-1-10910-2504141126,2662,YYZ,ATL,2025-04-14 06:15:00,2025-04-14 08:46:00,True
18467-2504141720--32573-0-10968-2504142000,1111,YYZ,DFW,2025-04-14 17:20:00,2025-04-14 20:00:00,True
18467-2504140645--32573-0-10968-2504140929,1169,YYZ,DFW,2025-04-14 06:45:00,2025-04-14 09:29:00,True
18467-2504141329--32573-0-10968-2504141614,3993,YYZ,DFW,2025-04-14 13:29:00,2025-04-14 16:14:00,True
18467-2504141400--31722-0-10968-2504141634,8130,YYZ,DFW,2025-04-14 14:00:00,2025-04-14 16:34:00,True
18467-2504141940--31722-0-10968-2504142214,8019,YYZ,DFW,2025-04-14 19:40:00,2025-04-14 22:14:00,True
18467-2504141514--32573-1-10968-2504141916,3608,YYZ,ORD,2025-04-14 15:14:00,2025-04-14 16:09:00,True
18467-2504141514--32573-1-10968-2504141916,2499,ORD,DFW,2025-04-14 16:45:00,2025-04-14 19:16:00,True
18467-2504140630--32573-1-10968-2504141056,3524,YYZ,ORD,2025-04-14 06:30:00,2025-04-14 07:25:00,True
18467-2504140630--32573-1-10968-2504141056,481,ORD,DFW,2025-04-14 08:15:00,2025-04-14 10:56:00,True
"18390-2504150700--31954,-31825-2-10968-2504151642",2205,YTZ,YOW,2025-04-15 07:00:00,2025-04-15 07:59:00,True
"18390-2504150745--31954,-31825-2-10968-2504152316",611,ATL,DFW,2025-04-15 21:45:00,2025-04-15 23:16:00,True
"18390-2504150645--31954,-31825-2-10968-2504152316",611,ATL,DFW,2025-04-15 21:45:00,2025-04-15 23:16:00,True
18467-2504151324--32385-1-10910-2504151751,2710,YYZ,ATL,2025-04-15 13:24:00,2025-04-15 15:40:00,True
18467-2504150615--32385-1-10910-2504151105,2662,YYZ,ATL,2025-04-15 06:15:00,2025-04-15 08:46:00,True
18467-2504151134--32385-1-10968-2504151634,2835,YYZ,ATL,2025-04-15 11:34:00,2025-04-15 13:49:00,True
18467-2504151134--32385-1-10968-2504151634,374,ATL,DFW,2025-04-15 15:13:00,2025-04-15 16:34:00,True
18467-2504150745--32385-1-10968-2504151253,2988,YYZ,ATL,2025-04-15 07:45:00,2025-04-15 10:08:00,True
18467-2504150745--32385-1-10968-2504151253,414,ATL,DFW,2025-04-15 11:32:00,2025-04-15 12:53:00,True
18467-2504151720--32573-0-10968-2504152000,1111,YYZ,DFW,2025-04-15 17:20:00,2025-04-15 20:00:00,True
18467-2504150645--32573-0-10968-2504150929,1169,YYZ,DFW,2025-04-15 06:45:00,2025-04-15 09:29:00,True
18467-2504151329--32573-0-10968-2504151614,3993,YYZ,DFW,2025-04-15 13:29:00,2025-04-15 16:14:00,True
18467-2504151940--31722-0-10968-2504152214,8019,YYZ,DFW,2025-04-15 19:40:00,2025-04-15 22:14:00,True
18467-2504151400--31722-0-10968-2504151634,8130,YYZ,DFW,2025-04-15 14:00:00,2025-04-15 16:34:00,True
18467-2504151514--32573-1-10968-2504151916,3608,YYZ,ORD,2025-04-15 15:14:00,2025-04-15 16:09:00,True
18467-2504151514--32573-1-10968-2504151916,2499,ORD,DFW,2025-04-15 16:45:00,2025-04-15 19:16:00,True
18467-2504150630--32573-1-10968-2504151056,3524,YYZ,ORD,2025-04-15 06:30:00,2025-04-15 07:25:00,True
18467-2504150630--32573-1-10968-2504151056,481,ORD,DFW,2025-04-15 08:15:00,2025-04-15 10:56:00,True
18467-2504151315--32573-1-10968-2504151756,3606,YYZ,ORD,2025-04-15 13:15:00,2025-04-15 14:10:00,True
18467-2504151315--32573-1-10968-2504151756,2257,ORD,DFW,2025-04-15 15:18:00,2025-04-15 17:56:00,True
18467-2504151135--32573-1-10968-2504151756,3604,YYZ,ORD,2025-04-15 11:35:00,2025-04-15 12:30:00,True
18467-2504151135--32573-1-10968-2504151756,2257,ORD,DFW,2025-04-15 15:18:00,2025-04-15 17:56:00,True
18467-2504161940--31722-0-10968-2504162214,8019,YYZ,DFW,2025-04-16 19:40:00,2025-04-16 22:14:00,True
18467-2504161400--31722-0-10968-2504161634,8130,YYZ,DFW,2025-04-16 14:00:00,2025-04-16 16:34:00,True
18467-2504161324--32385-1-10910-2504161751,2710,YYZ,ATL,2025-04-16 13:24:00,2025-04-16 15:40:00,True
18467-2504160900--31722-1-10968-2504161332,1538,YYZ,ORD,2025-04-16 09:00:00,2025-04-16 10:01:00,True
18467-2504160900--31722-1-10968-2504161332,307,ORD,DFW,2025-04-16 10:45:00,2025-04-16 13:32:00,True
18467-2504161100--31722-1-10968-2504161602,5578,YYZ,ORD,2025-04-16 11:00:00,2025-04-16 12:03:00,True
18467-2504161100--31722-1-10968-2504161602,2290,ORD,DFW,2025-04-16 13:15:00,2025-04-16 16:02:00,True
18467-2504161324--32385-1-10910-2504161751,2710,YYZ,ATL,2025-04-16 13:24:00,2025-04-16 15:40:00,True
18467-2504161134--32385-1-10968-2504161634,2835,YYZ,ATL,2025-04-16 11:34:00,2025-04-16 13:49:00,True
18467-2504161134--32385-1-10968-2504161634,374,ATL,DFW,2025-04-16 15:13:00,2025-04-16 16:34:00,True
18467-2504161720--32573-0-10968-2504162000,1111,YYZ,DFW,2025-04-16 17:20:00,2025-04-16 20:00:00,True
18467-2504160645--32573-0-10968-2504160929,1169,YYZ,DFW,2025-04-16 06:45:00,2025-04-16 09:29:00,True
18467-2504161329--32573-0-10968-2504161614,3993,YYZ,DFW,2025-04-16 13:29:00,2025-04-16 16:14:00,True
18467-2504161940--31722-0-10968-2504162214,8019,YYZ,DFW,2025-04-16 19:40:00,2025-04-16 22:14:00,True
18467-2504161400--31722-0-10968-2504161634,8130,YYZ,DFW,2025-04-16 14:00:00,2025-04-16 16:34:00,True
18467-2504161820--32573-1-10968-2504162326,3610,YYZ,ORD,2025-04-16 18:20:00,2025-04-16 19:15:00,True
18467-2504161820--32573-1-10968-2504162326,2281,ORD,DFW,2025-04-16 20:35:00,2025-04-16 23:26:00,True
18467-2504161514--32573-1-10968-2504162131,3608,YYZ,ORD,2025-04-16 15:14:00,2025-04-16 16:09:00,True
18467-2504161514--32573-1-10968-2504162131,550,ORD,DFW,2025-04-16 18:45:00,2025-04-16 21:31:00,True
18467-2504160630--32573-1-10968-2504161256,3524,YYZ,ORD,2025-04-16 06:30:00,2025-04-16 07:25:00,True
18467-2504160630--32573-1-10968-2504161256,1109,ORD,DFW,2025-04-16 10:15:00,2025-04-16 12:56:00,True
18467-2504161315--32573-1-10968-2504162131,3606,YYZ,ORD,2025-04-16 13:15:00,2025-04-16 14:10:00,True
18467-2504161315--32573-1-10968-2504162131,550,ORD,DFW,2025-04-16 18:45:00,2025-04-16 21:31:00,True
"18390-2504170700--31954,-31825-2-10968-2504171642",2205,YTZ,YOW,2025-04-17 07:00:00,2025-04-17 07:59:00,True
"18390-2504170745--31954,-31825-2-10968-2504172316",611,ATL,DFW,2025-04-17 21:45:00,2025-04-17 23:16:00,True
"18390-2504170645--31954,-31825-2-10968-2504172316",611,ATL,DFW,2025-04-17 21:45:00,2025-04-17 23:16:00,True
18467-2504171324--32385-1-10910-2504171751,2710,YYZ,ATL,2025-04-17 13:24:00,2025-04-17 15:40:00,True
18467-2504171134--32385-1-10968-2504171634,2835,YYZ,ATL,2025-04-17 11:34:00,2025-04-17 13:49:00,True
18467-2504171134--32385-1-10968-2504171634,374,ATL,DFW,2025-04-17 15:13:00,2025-04-17 16:34:00,True
18467-2504171324--32385-1-10968-2504171835,2710,YYZ,ATL,2025-04-17 13:24:00,2025-04-17 15:40:00,True
18467-2504171324--32385-1-10968-2504171835,436,ATL,DFW,2025-04-17 17:15:00,2025-04-17 18:35:00,True
18467-2504171720--32573-0-10968-2504172000,1111,YYZ,DFW,2025-04-17 17:20:00,2025-04-17 20:00:00,True
18467-2504170645--32573-0-10968-2504170929,1169,YYZ,DFW,2025-04-17 06:45:00,2025-04-17 09:29:00,True
18467-2504171329--32573-0-10968-2504171614,3993,YYZ,DFW,2025-04-17 13:29:00,2025-04-17 16:14:00,True
18467-2504171400--31722-0-10968-2504171634,8130,YYZ,DFW,2025-04-17 14:00:00,2025-04-17 16:34:00,True
18467-2504171940--31722-0-10968-2504172214,8019,YYZ,DFW,2025-04-17 19:40:00,2025-04-17 22:14:00,True
18467-2504170630--32573-1-10968-2504171056,3524,YYZ,ORD,2025-04-17 06:30:00,2025-04-17 07:25:00,True
18467-2504170630--32573-1-10968-2504171056,481,ORD,DFW,2025-04-17 08:15:00,2025-04-17 10:56:00,True
18467-2504170900--31722-1-10968-2504171332,1538,YYZ,ORD,2025-04-17 09:00:00,2025-04-17 10:01:00,True
18467-2504170900--31722-1-10968-2504171332,307,ORD,DFW,2025-04-17 10:45:00,2025-04-17 13:32:00,True
18467-2504170800--31722-1-10968-2504171332,8533,YYZ,ORD,2025-04-17 08:00:00,2025-04-17 08:55:00,True
18467-2504170800--31722-1-10968-2504171332,307,ORD,DFW,2025-04-17 10:45:00,2025-04-17 13:32:00,True
18467-2504181324--31679-1-10910-2504181751,7106,YYZ,ATL,2025-04-18 13:24:00,2025-04-18 15:40:00,True
18467-2504181324--32385-1-10910-2504181751,2710,YYZ,ATL,2025-04-18 13:24:00,2025-04-18 15:40:00,True
18467-2504181134--31679-1-10968-2504181634,8720,YYZ,ATL,2025-04-18 11:34:00,2025-04-18 13:49:00,True
18467-2504181134--31679-1-10968-2504181634,8742,ATL,DFW,2025-04-18 15:13:00,2025-04-18 16:34:00,True
18467-2504181559--32385-2-10968-2504182356,818,ATL,DFW,2025-04-18 22:33:00,2025-04-18 23:56:00,True
18467-2504181324--32385-1-10910-2504181751,2710,YYZ,ATL,2025-04-18 13:24:00,2025-04-18 15:40:00,True
18467-2504181134--32385-1-10968-2504181634,2835,YYZ,ATL,2025-04-18 11:34:00,2025-04-18 13:49:00,True
18467-2504181134--32385-1-10968-2504181634,374,ATL,DFW,2025-04-18 15:13:00,2025-04-18 16:34:00,True
18467-2504181559--32385-2-10968-2504182356,818,ATL,DFW,2025-04-18 22:33:00,2025-04-18 23:56:00,True
18467-2504181720--32573-0-10968-2504182000,1111,YYZ,DFW,2025-04-18 17:20:00,2025-04-18 20:00:00,True
18467-2504180645--32573-0-10968-2504180929,1169,YYZ,DFW,2025-04-18 06:45:00,2025-04-18 09:29:00,True
18467-2504181329--32573-0-10968-2504181614,3993,YYZ,DFW,2025-04-18 13:29:00,2025-04-18 16:14:00,True
18467-2504181400--31722-0-10968-2504181634,8130,YYZ,DFW,2025-04-18 14:00:00,2025-04-18 16:34:00,True
18467-2504180630--32573-1-10968-2504181056,3524,YYZ,ORD,2025-04-18 06:30:00,2025-04-18 07:25:00,True
18467-2504180630--32573-1-10968-2504181056,481,ORD,DFW,2025-04-18 08:15:00,2025-04-18 10:56:00,True
18467-2504180900--31722-1-10968-2504181332,1538,YYZ,ORD,2025-04-18 09:00:00,2025-04-18 10:01:00,True
18467-2504180900--31722-1-10968-2504181332,307,ORD,DFW,2025-04-18 10:45:00,2025-04-18 13:32:00,True
18467-2504181100--31722-1-10968-2504181602,5578,YYZ,ORD,2025-04-18 11:00:00,2025-04-18 12:03:00,True
18467-2504181100--31722-1-10968-2504181602,2290,ORD,DFW,2025-04-18 13:15:00,2025-04-18 16:02:00,True
"18390-2504191430--31954,-31825-3-10968-2504200718",2249,YTZ,YOW,2025-04-19 14:30:00,2025-04-19 15:29:00,True
18467-2504191324--32385-1-10910-2504191751,2710,YYZ,ATL,2025-04-19 13:24:00,2025-04-19 15:40:00,True
18467-2504190615--32385-1-10910-2504191105,2662,YYZ,ATL,2025-04-19 06:15:00,2025-04-19 08:46:00,True
18467-2504190745--32385-1-10968-2504191253,2988,YYZ,ATL,2025-04-19 07:45:00,2025-04-19 10:09:00,True
18467-2504190745--32385-1-10968-2504191253,414,ATL,DFW,2025-04-19 11:32:00,2025-04-19 12:53:00,True
18467-2504191134--32385-1-10968-2504191646,2835,YYZ,ATL,2025-04-19 11:34:00,2025-04-19 13:49:00,True
18467-2504191134--32385-1-10968-2504191646,374,ATL,DFW,2025-04-19 15:25:00,2025-04-19 16:46:00,True
18467-2504191720--32573-0-10968-2504192000,1111,YYZ,DFW,2025-04-19 17:20:00,2025-04-19 20:00:00,True
18467-2504190645--32573-0-10968-2504190929,1169,YYZ,DFW,2025-04-19 06:45:00,2025-04-19 09:29:00,True
18467-2504191329--32573-0-10968-2504191614,3993,YYZ,DFW,2025-04-19 13:29:00,2025-04-19 16:14:00,True
18467-2504191400--31722-0-10968-2504191634,8130,YYZ,DFW,2025-04-19 14:00:00,2025-04-19 16:34:00,True
18467-2504191940--31722-0-10968-2504192214,8019,YYZ,DFW,2025-04-19 19:40:00,2025-04-19 22:14:00,True
18467-2504191514--32573-1-10968-2504191916,3608,YYZ,ORD,2025-04-19 15:14:00,2025-04-19 16:09:00,True
18467-2504191514--32573-1-10968-2504191916,2499,ORD,DFW,2025-04-19 16:45:00,2025-04-19 19:16:00,True
18467-2504190630--32573-1-10968-2504191056,3524,YYZ,ORD,2025-04-19 06:30:00,2025-04-19 07:25:00,True
18467-2504190630--32573-1-10968-2504191056,481,ORD,DFW,2025-04-19 08:15:00,2025-04-19 10:56:00,True
18467-2504191315--32573-1-10968-2504191756,3606,YYZ,ORD,2025-04-19 13:15:00,2025-04-19 14:10:00,True
18467-2504191315--32573-1-10968-2504191756,2257,ORD,DFW,2025-04-19 15:18:00,2025-04-19 17:56:00,True
18467-2504190615--32385-1-10910-2504191105,2662,YYZ,ATL,2025-04-19 06:15:00,2025-04-19 08:46:00,True
18467-2504191135--32573-1-10968-2504191756,3604,YYZ,ORD,2025-04-19 11:35:00,2025-04-19 12:30:00,True
18467-2504191135--32573-1-10968-2504191756,2257,ORD,DFW,2025-04-19 15:18:00,2025-04-19 17:56:00,True
18467-2504201720--32573-0-10968-2504202000,1111,YYZ,DFW,2025-04-20 17:20:00,2025-04-20 20:00:00,True
18467-2504200645--32573-0-10968-2504200929,1169,YYZ,DFW,2025-04-20 06:45:00,2025-04-20 09:29:00,True
18467-2504201329--32573-0-10968-2504201614,3993,YYZ,DFW,2025-04-20 13:29:00,2025-04-20 16:14:00,True
18467-2504200945--32385-2-10968-2504201835,436,ATL,DFW,2025-04-20 17:15:00,2025-04-20 18:35:00,True
18467-2504201324--32385-1-10910-2504201751,2710,YYZ,ATL,2025-04-20 13:24:00,2025-04-20 15:40:00,True
18467-2504201134--32385-1-10968-2504201634,2835,YYZ,ATL,2025-04-20 11:34:00,2025-04-20 13:49:00,True
18467-2504201134--32385-1-10968-2504201634,374,ATL,DFW,2025-04-20 15:13:00,2025-04-20 16:34:00,True
18467-2504201720--32573-0-10968-2504202000,1111,YYZ,DFW,2025-04-20 17:20:00,2025-04-20 20:00:00,True
18467-2504200645--32573-0-10968-2504200929,1169,YYZ,DFW,2025-04-20 06:45:00,2025-04-20 09:29:00,True
18467-2504201329--32573-0-10968-2504201614,3993,YYZ,DFW,2025-04-20 13:29:00,2025-04-20 16:14:00,True
18467-2504201400--31722-0-10968-2504201634,8130,YYZ,DFW,2025-04-20 14:00:00,2025-04-20 16:34:00,True
18467-2504201940--31722-0-10968-2504202214,8019,YYZ,DFW,2025-04-20 19:40:00,2025-04-20 22:14:00,True
18467-2504201514--32573-1-10968-2504201916,3608,YYZ,ORD,2025-04-20 15:14:00,2025-04-20 16:09:00,True
18467-2504201514--32573-1-10968-2504201916,2499,ORD,DFW,2025-04-20 16:45:00,2025-04-20 19:16:00,True
18467-2504200900--31722-1-10968-2504201327,1538,YYZ,ORD,2025-04-20 09:00:00,2025-04-20 10:01:00,True
18467-2504200900--31722-1-10968-2504201327,307,ORD,DFW,2025-04-20 10:40:00,2025-04-20 13:27:00,True
18467-2504211720--32573-0-10968-2504212000,1111,YYZ,DFW,2025-04-21 17:20:00,2025-04-21 20:00:00,True
18467-2504210645--32573-0-10968-2504210929,1169,YYZ,DFW,2025-04-21 06:45:00,2025-04-21 09:29:00,True
18467-2504211329--32573-0-10968-2504211614,3993,YYZ,DFW,2025-04-21 13:29:00,2025-04-21 16:14:00,True
18467-2504211135--32573-1-10968-2504211916,3604,YYZ,ORD,2025-04-21 11:35:00,2025-04-21 12:30:00,True
18467-2504211135--32573-1-10968-2504211916,2499,ORD,DFW,2025-04-21 16:45:00,2025-04-21 19:16:00,True
18467-2504211514--32573-1-10968-2504212326,3608,YYZ,ORD,2025-04-21 15:14:00,2025-04-21 16:09:00,True
18467-2504211514--32573-1-10968-2504212326,2281,ORD,DFW,2025-04-21 20:35:00,2025-04-21 23:26:00,True
18467-2504211324--32385-1-10910-2504211751,2710,YYZ,ATL,2025-04-21 13:24:00,2025-04-21 15:40:00,True
18467-2504211324--32385-1-10968-2504211835,2710,YYZ,ATL,2025-04-21 13:24:00,2025-04-21 15:40:00,True
18467-2504211324--32385-1-10968-2504211835,436,ATL,DFW,2025-04-21 17:15:00,2025-04-21 18:35:00,True
18467-2504211720--32573-0-10968-2504212000,1111,YYZ,DFW,2025-04-21 17:20:00,2025-04-21 20:00:00,True
18467-2504210645--32573-0-10968-2504210929,1169,YYZ,DFW,2025-04-21 06:45:00,2025-04-21 09:29:00,True
18467-2504211329--32573-0-10968-2504211614,3993,YYZ,DFW,2025-04-21 13:29:00,2025-04-21 16:14:00,True
18467-2504211940--31722-0-10968-2504212214,8019,YYZ,DFW,2025-04-21 19:40:00,2025-04-21 22:14:00,True
18467-2504211400--31722-0-10968-2504211634,8130,YYZ,DFW,2025-04-21 14:00:00,2025-04-21 16:34:00,True
18467-2504211514--32573-1-10968-2504211916,3608,YYZ,ORD,2025-04-21 15:14:00,2025-04-21 16:09:00,True
18467-2504211514--32573-1-10968-2504211916,2499,ORD,DFW,2025-04-21 16:45:00,2025-04-21 19:16:00,True
18467-2504211135--32573-1-10968-2504211756,3604,YYZ,ORD,2025-04-21 11:35:00,2025-04-21 12:30:00,True
18467-2504211135--32573-1-10968-2504211756,2257,ORD,DFW,2025-04-21 15:18:00,2025-04-21 17:56:00,True
"18390-2504220700--31954,-31825-2-10968-2504221642",2205,YTZ,YOW,2025-04-22 07:00:00,2025-04-22 07:59:00,True
"18390-2504220745--31954,-31825-2-10968-2504222316",611,ATL,DFW,2025-04-22 21:45:00,2025-04-22 23:16:00,True
"18390-2504220645--31954,-31825-2-10968-2504222316",611,ATL,DFW,2025-04-22 21:45:00,2025-04-22 23:16:00,True
18467-2504221324--32385-1-10910-2504221751,2710,YYZ,ATL,2025-04-22 13:24:00,2025-04-22 15:40:00,True
18467-2504220615--32385-1-10910-2504221105,2662,YYZ,ATL,2025-04-22 06:15:00,2025-04-22 08:46:00,True
18467-2504221134--32385-1-10968-2504221634,2835,YYZ,ATL,2025-04-22 11:34:00,2025-04-22 13:49:00,True
18467-2504221134--32385-1-10968-2504221634,374,ATL,DFW,2025-04-22 15:13:00,2025-04-22 16:34:00,True
18467-2504220745--32385-1-10968-2504221253,2988,YYZ,ATL,2025-04-22 07:45:00,2025-04-22 10:08:00,True
18467-2504220745--32385-1-10968-2504221253,414,ATL,DFW,2025-04-22 11:32:00,2025-04-22 12:53:00,True
18467-2504221720--32573-0-10968-2504222000,1111,YYZ,DFW,2025-04-22 17:20:00,2025-04-22 20:00:00,True
18467-2504220645--32573-0-10968-2504220929,1169,YYZ,DFW,2025-04-22 06:45:00,2025-04-22 09:29:00,True
18467-2504221329--32573-0-10968-2504221614,3993,YYZ,DFW,2025-04-22 13:29:00,2025-04-22 16:14:00,True
18467-2504221940--31722-0-10968-2504222214,8019,YYZ,DFW,2025-04-22 19:40:00,2025-04-22 22:14:00,True
18467-2504221400--31722-0-10968-2504221634,8130,YYZ,DFW,2025-04-22 14:00:00,2025-04-22 16:34:00,True
18467-2504221820--32573-1-10968-2504222326,3610,YYZ,ORD,2025-04-22 18:20:00,2025-04-22 19:15:00,True
18467-2504221820--32573-1-10968-2504222326,2281,ORD,DFW,2025-04-22 20:35:00,2025-04-22 23:26:00,True
18467-2504221315--32573-1-10968-2504221916,3606,YYZ,ORD,2025-04-22 13:15:00,2025-04-22 14:10:00,True
