itinerary_id,price,flight_number,departure_time,arrival_time,number_of_stops,marketing_airline,operating_airline,is_self_transfer,Score,depart_date,depart_time,arrival_date,arrival_time_only,duration_in_hrs,origin_airport,destination_airport,flight_id,cabin_class_id
18467-2504061329--32573-0-10968-2504061614,C$649,3993,2025-04-06 13:29,2025-04-06 16:14,0,Air Canada,United,False,0.90264,2025-04-06,13:29:00,2025-04-06,16:14:00,3.75,YYZ,DFW,FL3993,cc3
18467-2504061400--31722-0-10968-2504061634,C$827,8130,2025-04-06 14:00,2025-04-06 16:34,0,Air Canada,United,False,0.999,2025-04-06,14:00:00,2025-04-06,16:34:00,3.57,YYZ,DFW,FL8130,cc4
18467-2504061940--31722-0-10968-2504062214,C$827,8019,2025-04-06 19:40,2025-04-06 22:14,0,Air Canada,United,False,0.758762,2025-04-06,19:40:00,2025-04-06,22:14:00,3.57,YYZ,DFW,FL8019,cc4
18467-2504060630--32573-1-10968-2504061056,C$670,3524,2025-04-06 6:30,2025-04-06 7:25,1,Air Canada,United,False,0.520456,2025-04-06,6:30:00,2025-04-06,7:25:00,1.92,YYZ,ORD,FL3524,cc4
18467-2504060630--32573-1-10968-2504061056,C$670,481,2025-04-06 8:15,2025-04-06 10:56,1,Air Canada,Jazz Aviation,False,0.520456,2025-04-06,8:15:00,2025-04-06,10:56:00,2.68,ORD,DFW,FL481,cc4
18467-2504060900--31722-1-10968-2504061327,C$739,1538,2025-04-06 9:00,2025-04-06 10:01,1,Air Canada,United,False,0.508217,2025-04-06,9:00:00,2025-04-06,10:01:00,2.02,YYZ,ORD,FL1538,cc4
18467-2504060900--31722-1-10968-2504061327,C$739,307,2025-04-06 10:40,2025-04-06 13:27,1,United,Air Canada,False,0.508217,2025-04-06,10:40:00,2025-04-06,13:27:00,2.78,ORD,DFW,FL307,cc4
18467-2504061100--31722-1-10968-2504061602,C$618,5578,2025-04-06 11:00,2025-04-06 12:03,1,United,Air Canada,False,0.582172,2025-04-06,11:00:00,2025-04-06,12:03:00,2.05,YYZ,ORD,FL5578,cc4
18467-2504061100--31722-1-10968-2504061602,C$618,2290,2025-04-06 13:15,2025-04-06 16:02,1,American Airlines,Envoy Air,False,0.582172,2025-04-06,13:15:00,2025-04-06,16:02:00,2.78,ORD,DFW,FL2290,cc4
18467-2504060900--31722-1-10968-2504061602,C$618,1538,2025-04-06 9:00,2025-04-06 10:01,1,American Airlines,American Airlines,False,0.496243,2025-04-06,9:00:00,2025-04-06,10:01:00,2.02,YYZ,ORD,FL1538,cc4
18467-2504060900--31722-1-10968-2504061602,C$618,2290,2025-04-06 13:15,2025-04-06 16:02,1,American Airlines,PSA Airlines AS American Eagle,False,0.496243,2025-04-06,13:15:00,2025-04-06,16:02:00,2.78,ORD,DFW,FL2290,cc4
"18390-2504070700--31954,-31825-2-10968-2504071735",C$267,2205,2025-04-07 7:00,2025-04-07 7:59,2,American Airlines,American Airlines,True,0.61287,2025-04-07,7:00:00,2025-04-07,7:59:00,0.98,YTZ,YOW,FL2205,cc1
"18390-2504071155--31954,-31825-2-10968-2504072254",C$296,611,2025-04-07 21:15,2025-04-07 22:54,2,American Airlines,Republic Airline,True,0.420574,2025-04-07,21:15:00,2025-04-07,22:54:00,2.65,ATL,DFW,FL611,cc1
18467-2504070615--32385-1-10910-2504071126,C$581,2662,2025-04-07 6:15,2025-04-07 8:44,1,American Airlines,American Airlines,False,0.593444,2025-04-07,6:15:00,2025-04-07,8:44:00,2.48,YYZ,ATL,FL2662,cc2
18467-2504071815--32385-1-10968-2504072357,C$581,2714,2025-04-07 18:15,2025-04-07 20:39,1,American Airlines,Envoy Air,False,0.530694,2025-04-07,18:15:00,2025-04-07,20:39:00,2.4,YYZ,ATL,FL2714,cc2
18467-2504071815--32385-1-10968-2504072357,C$581,818,2025-04-07 22:34,2025-04-07 23:57,1,American Airlines,American Airlines,False,0.530694,2025-04-07,22:34:00,2025-04-07,23:57:00,2.38,ATL,DFW,FL818,cc2
18467-2504070600--32385-1-10968-2504071158,C$560,5066,2025-04-07 6:00,2025-04-07 8:00,1,American Airlines,Piedmont Airlines,False,0.573932,2025-04-07,6:00:00,2025-04-07,8:00:00,2.0,YYZ,JFK,FL5066,cc2
18467-2504070600--32385-1-10968-2504071158,C$560,356,2025-04-07 8:45,2025-04-07 11:58,1,American Airlines,American Airlines,False,0.573932,2025-04-07,8:45:00,2025-04-07,11:58:00,4.22,JFK,DFW,FL356,cc2
18467-2504070745--32385-1-10910-2504071513,C$581,2988,2025-04-07 7:45,2025-04-07 10:08,1,American Airlines,Piedmont Airlines,False,0.528867,2025-04-07,7:45:00,2025-04-07,10:08:00,2.38,YYZ,ATL,FL2988,cc2
18467-2504071720--32573-0-10968-2504072000,C$527,1111,2025-04-07 17:20,2025-04-07 20:00,0,American Airlines,American Airlines,False,0.999,2025-04-07,17:20:00,2025-04-07,20:00:00,3.67,YYZ,DFW,FL1111,cc3
18467-2504070645--32573-0-10968-2504070929,C$788,1169,2025-04-07 6:45,2025-04-07 9:29,0,American Airlines,Republic Airline,False,0.657534,2025-04-07,6:45:00,2025-04-07,9:29:00,3.73,YYZ,DFW,FL1169,cc3
18467-2504071329--32573-0-10968-2504071614,C$649,3993,2025-04-07 13:29,2025-04-07 16:14,0,American Airlines,American Airlines,False,0.855337,2025-04-07,13:29:00,2025-04-07,16:14:00,3.75,YYZ,DFW,FL3993,cc3
18467-2504071514--32573-1-10968-2504071916,C$809,3608,2025-04-07 15:14,2025-04-07 16:09,1,American Airlines,Piedmont Airlines,False,0.751478,2025-04-07,15:14:00,2025-04-07,16:09:00,1.92,YYZ,ORD,FL3608,cc4
18467-2504071514--32573-1-10968-2504071916,C$809,2499,2025-04-07 16:45,2025-04-07 19:16,1,American Airlines,American Airlines,False,0.751478,2025-04-07,16:45:00,2025-04-07,19:16:00,2.52,ORD,DFW,FL2499,cc4
18467-2504070630--32573-1-10968-2504071056,C$670,3524,2025-04-07 6:30,2025-04-07 7:25,1,American Airlines,American Airlines,False,0.624834,2025-04-07,6:30:00,2025-04-07,7:25:00,1.92,YYZ,ORD,FL3524,cc4
18467-2504070630--32573-1-10968-2504071056,C$670,481,2025-04-07 8:15,2025-04-07 10:56,1,American Airlines,American Airlines,False,0.624834,2025-04-07,8:15:00,2025-04-07,10:56:00,2.68,ORD,DFW,FL481,cc4
18467-2504071315--32573-1-10968-2504071756,C$809,3606,2025-04-07 13:15,2025-04-07 14:10,1,American Airlines,American Airlines,False,0.534573,2025-04-07,13:15:00,2025-04-07,14:10:00,1.92,YYZ,ORD,FL3606,cc4
18467-2504071315--32573-1-10968-2504071756,C$809,2257,2025-04-07 15:18,2025-04-07 17:56,1,American Airlines,Envoy Air,False,0.534573,2025-04-07,15:18:00,2025-04-07,17:56:00,2.63,ORD,DFW,FL2257,cc4
18467-2504081400--32695-0-10968-2504081634,C$400,1031,2025-04-08 14:00,2025-04-08 16:34,0,American Airlines,American Airlines,False,0.999,2025-04-08,14:00:00,2025-04-08,16:34:00,3.57,YYZ,DFW,FL1031,cc1
18467-2504081940--32695-0-10968-2504082214,C$400,1033,2025-04-08 19:40,2025-04-08 22:14,0,Delta,Endeavor Air,False,0.660621,2025-04-08,19:40:00,2025-04-08,22:14:00,3.57,YYZ,DFW,FL1033,cc1
18467-2504081400--31722-0-10968-2504081634,C$398,8130,2025-04-08 14:00,2025-04-08 16:34,0,Delta,Delta,False,0.499407,2025-04-08,14:00:00,2025-04-08,16:34:00,3.57,YYZ,DFW,FL8130,cc1
18467-2504080645--32573-0-10968-2504080929,C$398,1169,2025-04-08 6:45,2025-04-08 9:29,0,Delta,Endeavor Air,False,0.518993,2025-04-08,6:45:00,2025-04-08,9:29:00,3.73,YYZ,DFW,FL1169,cc1
18467-2504081329--32573-0-10968-2504081614,C$398,3993,2025-04-08 13:29,2025-04-08 16:14,0,Delta,Delta,False,0.821462,2025-04-08,13:29:00,2025-04-08,16:14:00,3.75,YYZ,DFW,FL3993,cc1
18467-2504081329--32593-0-10968-2504081614,C$405,4476,2025-04-08 13:29,2025-04-08 16:14,0,Delta,Delta,False,0.471952,2025-04-08,13:29:00,2025-04-08,16:14:00,3.75,YYZ,DFW,FL4476,cc1
"18188-2504081235--31147,-31825-2-10968-2504082254",C$157,611,2025-04-08 21:15,2025-04-08 22:54,2,Delta,Delta,False,0.611412,2025-04-08,21:15:00,2025-04-08,22:54:00,2.65,ATL,DFW,FL611,cc1
18467-2504080615--32385-1-10910-2504081105,C$581,2662,2025-04-08 6:15,2025-04-08 8:44,1,Delta,Delta,False,0.573788,2025-04-08,6:15:00,2025-04-08,8:44:00,2.48,YYZ,ATL,FL2662,cc2
18467-2504080745--32385-1-10968-2504081243,C$581,2988,2025-04-08 7:45,2025-04-08 10:08,1,Delta,Delta,False,0.562682,2025-04-08,7:45:00,2025-04-08,10:08:00,2.38,YYZ,ATL,FL2988,cc2
18467-2504080745--32385-1-10968-2504081243,C$581,414,2025-04-08 11:22,2025-04-08 12:43,1,Delta,Endeavor Air,False,0.562682,2025-04-08,11:22:00,2025-04-08,12:43:00,2.35,ATL,DFW,FL414,cc2
18467-2504080745--32385-1-10968-2504081243,C$581,414,2025-04-08 11:22,2025-04-08 12:43,1,Delta,Endeavor Air,False,0.562682,2025-04-08,11:22:00,2025-04-08,12:43:00,2.35,YYZ,YUL,FL414,cc2
18467-2504081220--32385-1-10910-2504081751,C$581,2835,2025-04-08 12:20,2025-04-08 14:37,1,Delta,Delta,False,0.529237,2025-04-08,12:20:00,2025-04-08,14:37:00,2.28,YYZ,ATL,FL2835,cc2
18467-2504080600--32385-1-10968-2504081158,C$560,5066,2025-04-08 6:00,2025-04-08 8:00,1,American Airlines,Republic Airline,False,0.517634,2025-04-08,6:00:00,2025-04-08,8:00:00,2.0,YYZ,JFK,FL5066,cc2
18467-2504080600--32385-1-10968-2504081158,C$560,356,2025-04-08 8:45,2025-04-08 11:58,1,American Airlines,American Airlines,False,0.517634,2025-04-08,8:45:00,2025-04-08,11:58:00,4.22,JFK,DFW,FL356,cc2
18467-2504081940--32695-0-10968-2504082214,C$831,1033,2025-04-08 19:40,2025-04-08 22:14,0,Delta,Delta,False,0.417587,2025-04-08,19:40:00,2025-04-08,22:14:00,3.57,YYZ,DFW,FL1033,cc3
18467-2504081400--32695-0-10968-2504081634,"C$1,088",1031,2025-04-08 14:00,2025-04-08 16:34,0,Delta,Delta,False,0.379567,2025-04-08,14:00:00,2025-04-08,16:34:00,3.57,YYZ,DFW,FL1031,cc3
18467-2504081720--32573-0-10968-2504082000,C$527,1111,2025-04-08 17:20,2025-04-08 20:00,0,Delta,Delta,False,0.999,2025-04-08,17:20:00,2025-04-08,20:00:00,3.67,YYZ,DFW,FL1111,cc3
18467-2504080645--32573-0-10968-2504080929,C$649,1169,2025-04-08 6:45,2025-04-08 9:29,0,Delta,Delta,False,0.667697,2025-04-08,6:45:00,2025-04-08,9:29:00,3.73,YYZ,DFW,FL1169,cc3
18467-2504081329--32573-0-10968-2504081614,C$788,3993,2025-04-08 13:29,2025-04-08 16:14,0,Delta,Delta,False,0.570526,2025-04-08,13:29:00,2025-04-08,16:14:00,3.75,YYZ,DFW,FL3993,cc3
18467-2504081100--32695-1-10968-2504081602,C$620,4408,2025-04-08 11:00,2025-04-08 12:03,1,Delta,Delta,False,0.397982,2025-04-08,11:00:00,2025-04-08,12:03:00,2.05,YYZ,ORD,FL4408,cc3
18467-2504081100--32695-1-10968-2504081602,C$620,4854,2025-04-08 13:15,2025-04-08 16:02,1,Delta,Endeavor Air,False,0.397982,2025-04-08,13:15:00,2025-04-08,16:02:00,2.78,ORD,DFW,FL4854,cc3
18467-2504081730--32695-1-10968-2504082250,C$853,4990,2025-04-08 17:30,2025-04-08 18:30,1,Delta,Delta,False,0.313729,2025-04-08,17:30:00,2025-04-08,18:30:00,2.0,YYZ,ORD,FL4990,cc3
18467-2504081730--32695-1-10968-2504082250,C$853,5521,2025-04-08 19:59,2025-04-08 22:50,1,Delta,Delta,False,0.313729,2025-04-08,19:59:00,2025-04-08,22:50:00,2.85,ORD,DFW,FL5521,cc3
18467-2504081700--32695-1-10968-2504082245,C$839,894,2025-04-08 17:00,2025-04-08 18:21,1,Delta,Delta,False,0.318499,2025-04-08,17:00:00,2025-04-08,18:21:00,1.35,YYZ,YUL,FL894,cc3
18467-2504081700--32695-1-10968-2504082245,C$839,8813,2025-04-08 19:30,2025-04-08 22:45,1,Delta,Endeavor Air,False,0.318499,2025-04-08,19:30:00,2025-04-08,22:45:00,4.25,YUL,DFW,FL8813,cc3
18467-2504080900--32695-1-10968-2504081602,C$620,5143,2025-04-08 9:00,2025-04-08 10:01,1,Delta,Delta,False,0.406989,2025-04-08,9:00:00,2025-04-08,10:01:00,2.02,YYZ,ORD,FL5143,cc3
18467-2504080900--32695-1-10968-2504081602,C$620,4854,2025-04-08 13:15,2025-04-08 16:02,1,Delta,Delta,False,0.406989,2025-04-08,13:15:00,2025-04-08,16:02:00,2.78,ORD,DFW,FL4854,cc3
18467-2504081618--32695-1-10968-2504082344,C$620,4888,2025-04-08 16:18,2025-04-08 18:12,1,Delta,Delta,False,0.387273,2025-04-08,16:18:00,2025-04-08,18:12:00,3.9,YYZ,DEN,FL4888,cc3
18467-2504081618--32695-1-10968-2504082344,C$620,5634,2025-04-08 20:44,2025-04-08 23:44,1,Delta,Delta,False,0.387273,2025-04-08,20:44:00,2025-04-08,23:44:00,2.0,DEN,DFW,FL5634,cc3
18467-2504081514--32573-1-10968-2504081916,C$670,3608,2025-04-08 15:14,2025-04-08 16:09,1,Delta,Delta,False,0.862223,2025-04-08,15:14:00,2025-04-08,16:09:00,1.92,YYZ,ORD,FL3608,cc4
18467-2504081514--32573-1-10968-2504081916,C$670,2499,2025-04-08 16:45,2025-04-08 19:16,1,Delta,Delta,False,0.862223,2025-04-08,16:45:00,2025-04-08,19:16:00,2.52,ORD,DFW,FL2499,cc4
18467-2504081820--32573-1-10968-2504082326,C$549,3610,2025-04-08 18:20,2025-04-08 19:15,1,Delta,Delta,False,0.559684,2025-04-08,18:20:00,2025-04-08,19:15:00,1.92,YYZ,ORD,FL3610,cc4
18467-2504081820--32573-1-10968-2504082326,C$549,2281,2025-04-08 20:35,2025-04-08 23:26,1,Delta,Endeavor Air,False,0.559684,2025-04-08,20:35:00,2025-04-08,23:26:00,2.85,ORD,DFW,FL2281,cc4
18467-2504090615--31679-1-10910-2504091105,C$506,8135,2025-04-09 6:15,2025-04-09 8:44,1,Delta,Delta,False,0.554062,2025-04-09,6:15:00,2025-04-09,8:44:00,2.48,YYZ,ATL,FL8135,cc1
18467-2504090745--31679-1-10968-2504091243,C$457,6340,2025-04-09 7:45,2025-04-09 10:08,1,Air Canada,Air Canada,False,0.580146,2025-04-09,7:45:00,2025-04-09,10:08:00,2.38,YYZ,ATL,FL6340,cc1
18467-2504090745--31679-1-10968-2504091243,C$457,6482,2025-04-09 11:22,2025-04-09 12:43,1,Air Canada,Air Canada,False,0.580146,2025-04-09,11:22:00,2025-04-09,12:43:00,2.35,ATL,DFW,FL6482,cc1
18467-2504091220--31679-1-10910-2504091751,C$460,7789,2025-04-09 12:20,2025-04-09 14:37,1,American Airlines,American Airlines,False,0.523758,2025-04-09,12:20:00,2025-04-09,14:37:00,2.28,YYZ,ATL,FL7789,cc1
18467-2504091815--31679-1-10968-2504092357,C$457,6768,2025-04-09 18:15,2025-04-09 20:39,1,American Airlines,American Airlines,False,0.469546,2025-04-09,18:15:00,2025-04-09,20:39:00,2.4,YYZ,ATL,FL6768,cc1
18467-2504091815--31679-1-10968-2504092357,C$457,6499,2025-04-09 22:34,2025-04-09 23:57,1,American Airlines,American Airlines,False,0.469546,2025-04-09,22:34:00,2025-04-09,23:57:00,2.38,ATL,DFW,FL6499,cc1
18467-2504090615--32385-1-10910-2504091105,C$581,2662,2025-04-09 6:15,2025-04-09 8:44,1,Air Canada,United,False,0.512802,2025-04-09,6:15:00,2025-04-09,8:44:00,2.48,YYZ,ATL,FL2662,cc2
18467-2504090745--32385-1-10968-2504091243,C$581,2988,2025-04-09 7:45,2025-04-09 10:08,1,Air Canada,United,False,0.502875,2025-04-09,7:45:00,2025-04-09,10:08:00,2.38,YYZ,ATL,FL2988,cc2
18467-2504090745--32385-1-10968-2504091243,C$581,414,2025-04-09 11:22,2025-04-09 12:43,1,Air Canada,United,False,0.502875,2025-04-09,11:22:00,2025-04-09,12:43:00,2.35,ATL,DFW,FL414,cc2
18467-2504090745--32385-1-10968-2504091243,C$581,414,2025-04-09 11:22,2025-04-09 12:43,1,Air Canada,United,False,0.502875,2025-04-09,11:22:00,2025-04-09,12:43:00,2.35,YYZ,YUL,FL414,cc2
18467-2504091220--32385-1-10910-2504091751,C$581,2835,2025-04-09 12:20,2025-04-09 14:37,1,Air Canada,United,False,0.509748,2025-04-09,12:20:00,2025-04-09,14:37:00,2.28,YYZ,ATL,FL2835,cc2
18467-2504091815--32385-1-10968-2504092357,C$581,2714,2025-04-09 18:15,2025-04-09 20:39,1,Air Canada,Republic Airline,False,0.489834,2025-04-09,18:15:00,2025-04-09,20:39:00,2.4,YYZ,ATL,FL2714,cc2
18467-2504091815--32385-1-10968-2504092357,C$581,818,2025-04-09 22:34,2025-04-09 23:57,1,Air Canada,United,False,0.489834,2025-04-09,22:34:00,2025-04-09,23:57:00,2.38,ATL,DFW,FL818,cc2
18467-2504091214--32385-1-10968-2504092101,C$560,5098,2025-04-09 12:14,2025-04-09 14:04,1,Air Canada,Jazz Aviation,False,0.461602,2025-04-09,12:14:00,2025-04-09,14:04:00,1.83,YYZ,JFK,FL5098,cc2
18467-2504091214--32385-1-10968-2504092101,C$560,496,2025-04-09 17:45,2025-04-09 21:01,1,Air Canada,United,False,0.461602,2025-04-09,17:45:00,2025-04-09,21:01:00,4.27,JFK,DFW,FL496,cc2
18467-2504091720--32573-0-10968-2504092000,C$527,1111,2025-04-09 17:20,2025-04-09 20:00,0,Air Canada,Jazz Aviation,False,0.940194,2025-04-09,17:20:00,2025-04-09,20:00:00,3.67,YYZ,DFW,FL1111,cc3
18467-2504090645--32573-0-10968-2504090929,C$649,1169,2025-04-09 6:45,2025-04-09 9:29,0,Air Canada,United,False,0.798421,2025-04-09,6:45:00,2025-04-09,9:29:00,3.73,YYZ,DFW,FL1169,cc3
18467-2504091329--32573-0-10968-2504091614,C$527,3993,2025-04-09 13:29,2025-04-09 16:14,0,United,Air Canada,False,0.999,2025-04-09,13:29:00,2025-04-09,16:14:00,3.75,YYZ,DFW,FL3993,cc3
18467-2504091940--31722-0-10968-2504092214,C$596,8019,2025-04-09 19:40,2025-04-09 22:14,0,United,Air Canada,False,0.999,2025-04-09,19:40:00,2025-04-09,22:14:00,3.57,YYZ,DFW,FL8019,cc4
18467-2504091400--31722-0-10968-2504091634,C$827,8130,2025-04-09 14:00,2025-04-09 16:34,0,United,United,False,0.727313,2025-04-09,14:00:00,2025-04-09,16:34:00,3.57,YYZ,DFW,FL8130,cc4
18467-2504091820--32573-1-10968-2504092326,C$549,3610,2025-04-09 18:20,2025-04-09 19:15,1,United,United,False,0.608358,2025-04-09,18:20:00,2025-04-09,19:15:00,1.92,YYZ,ORD,FL3610,cc4
18467-2504091820--32573-1-10968-2504092326,C$549,2281,2025-04-09 20:35,2025-04-09 23:26,1,American Airlines,PSA Airlines AS American Eagle,False,0.608358,2025-04-09,20:35:00,2025-04-09,23:26:00,2.85,ORD,DFW,FL2281,cc4
18467-2504091514--32573-1-10968-2504092131,C$549,3608,2025-04-09 15:14,2025-04-09 16:09,1,American Airlines,American Airlines,False,0.440353,2025-04-09,15:14:00,2025-04-09,16:09:00,1.92,YYZ,ORD,FL3608,cc4
18467-2504091514--32573-1-10968-2504092131,C$549,550,2025-04-09 18:45,2025-04-09 21:31,1,American Airlines,Piedmont Airlines,False,0.440353,2025-04-09,18:45:00,2025-04-09,21:31:00,2.77,ORD,DFW,FL550,cc4
18467-2504090630--32573-1-10968-2504091256,C$549,3524,2025-04-09 6:30,2025-04-09 7:25,1,American Airlines,American Airlines,False,0.465477,2025-04-09,6:30:00,2025-04-09,7:25:00,1.92,YYZ,ORD,FL3524,cc4
18467-2504090630--32573-1-10968-2504091256,C$549,1109,2025-04-09 10:15,2025-04-09 12:56,1,American Airlines,Envoy Air,False,0.465477,2025-04-09,10:15:00,2025-04-09,12:56:00,2.68,ORD,DFW,FL1109,cc4
18467-2504091055--32573-1-10968-2504091729,C$549,4552,2025-04-09 10:55,2025-04-09 12:40,1,American Airlines,American Airlines,False,0.473562,2025-04-09,10:55:00,2025-04-09,12:40:00,1.75,YYZ,JFK,FL4552,cc4
18467-2504091055--32573-1-10968-2504091729,C$549,1766,2025-04-09 14:30,2025-04-09 17:29,1,American Airlines,PSA Airlines AS American Eagle,False,0.473562,2025-04-09,14:30:00,2025-04-09,17:29:00,3.98,JFK,DFW,FL1766,cc4
"18390-2504100700--31954,-31825-2-10968-2504101642",C$346,2205,2025-04-10 7:00,2025-04-10 7:59,2,American Airlines,American Airlines,True,0.551595,2025-04-10,7:00:00,2025-04-10,7:59:00,0.98,YTZ,YOW,FL2205,cc1
"18390-2504100745--31954,-31825-2-10968-2504102316",C$365,611,2025-04-10 21:45,2025-04-10 23:16,2,American Airlines,PSA Airlines AS American Eagle,True,0.320289,2025-04-10,21:45:00,2025-04-10,23:16:00,2.52,ATL,DFW,FL611,cc1
"18390-2504100645--31954,-31825-2-10968-2504102316",C$365,611,2025-04-10 21:45,2025-04-10 23:16,2,American Airlines,American Airlines,True,0.313824,2025-04-10,21:45:00,2025-04-10,23:16:00,2.52,ATL,DFW,FL611,cc1
18467-2504100745--32385-1-10968-2504101243,C$608,2988,2025-04-10 7:45,2025-04-10 10:08,1,American Airlines,Piedmont Airlines,False,0.512745,2025-04-10,7:45:00,2025-04-10,10:08:00,2.38,YYZ,ATL,FL2988,cc2
18467-2504100745--32385-1-10968-2504101243,C$608,414,2025-04-10 11:22,2025-04-10 12:43,1,American Airlines,American Airlines,False,0.512745,2025-04-10,11:22:00,2025-04-10,12:43:00,2.35,ATL,DFW,FL414,cc2
18467-2504100745--32385-1-10968-2504101243,C$608,414,2025-04-10 11:22,2025-04-10 12:43,1,American Airlines,American Airlines,False,0.512745,2025-04-10,11:22:00,2025-04-10,12:43:00,2.35,YYZ,YUL,FL414,cc2
18467-2504100615--32385-1-10910-2504101126,C$581,2662,2025-04-10 6:15,2025-04-10 8:44,1,American Airlines,PSA Airlines AS American Eagle,False,0.66036,2025-04-10,6:15:00,2025-04-10,8:44:00,2.48,YYZ,ATL,FL2662,cc2
18467-2504100600--32385-1-10968-2504101158,C$560,5066,2025-04-10 6:00,2025-04-10 8:00,1,American Airlines,American Airlines,False,0.493254,2025-04-10,6:00:00,2025-04-10,8:00:00,2.0,YYZ,JFK,FL5066,cc2
18467-2504100600--32385-1-10968-2504101158,C$560,356,2025-04-10 8:45,2025-04-10 11:58,1,American Airlines,American Airlines,False,0.493254,2025-04-10,8:45:00,2025-04-10,11:58:00,4.22,JFK,DFW,FL356,cc2
18467-2504101720--32573-0-10968-2504102000,C$527,1111,2025-04-10 17:20,2025-04-10 20:00,0,American Airlines,American Airlines,False,0.999,2025-04-10,17:20:00,2025-04-10,20:00:00,3.67,YYZ,DFW,FL1111,cc3
18467-2504100645--32573-0-10968-2504100929,C$649,1169,2025-04-10 6:45,2025-04-10 9:29,0,American Airlines,American Airlines,False,0.794794,2025-04-10,6:45:00,2025-04-10,9:29:00,3.73,YYZ,DFW,FL1169,cc3
18467-2504101329--32573-0-10968-2504101614,C$649,3993,2025-04-10 13:29,2025-04-10 16:14,0,Delta,Endeavor Air,False,0.889259,2025-04-10,13:29:00,2025-04-10,16:14:00,3.75,YYZ,DFW,FL3993,cc3
18467-2504101940--31722-0-10968-2504102214,C$596,8019,2025-04-10 19:40,2025-04-10 22:14,0,Delta,Delta,False,0.999,2025-04-10,19:40:00,2025-04-10,22:14:00,3.57,YYZ,DFW,FL8019,cc4
18467-2504101400--31722-0-10968-2504101634,C$827,8130,2025-04-10 14:00,2025-04-10 16:34,0,Delta,Delta,False,0.728355,2025-04-10,14:00:00,2025-04-10,16:34:00,3.57,YYZ,DFW,FL8130,cc4
18467-2504100630--32573-1-10968-2504101056,C$549,3524,2025-04-10 6:30,2025-04-10 7:25,1,Delta,Delta,False,0.652325,2025-04-10,6:30:00,2025-04-10,7:25:00,1.92,YYZ,ORD,FL3524,cc4
18467-2504100630--32573-1-10968-2504101056,C$549,481,2025-04-10 8:15,2025-04-10 10:56,1,Delta,Endeavor Air,False,0.652325,2025-04-10,8:15:00,2025-04-10,10:56:00,2.68,ORD,DFW,FL481,cc4
18467-2504100900--31722-1-10968-2504101332,C$825,1538,2025-04-10 9:00,2025-04-10 10:01,1,Delta,Delta,False,0.365054,2025-04-10,9:00:00,2025-04-10,10:01:00,2.02,YYZ,ORD,FL1538,cc4
18467-2504100900--31722-1-10968-2504101332,C$825,307,2025-04-10 10:45,2025-04-10 13:32,1,Delta,Endeavor Air,False,0.365054,2025-04-10,10:45:00,2025-04-10,13:32:00,2.78,ORD,DFW,FL307,cc4
18467-2504101100--31722-1-10968-2504101602,C$618,5578,2025-04-10 11:00,2025-04-10 12:03,1,Delta,Delta,False,0.434808,2025-04-10,11:00:00,2025-04-10,12:03:00,2.05,YYZ,ORD,FL5578,cc4
18467-2504101100--31722-1-10968-2504101602,C$618,2290,2025-04-10 13:15,2025-04-10 16:02,1,Delta,Endeavor Air,False,0.434808,2025-04-10,13:15:00,2025-04-10,16:02:00,2.78,ORD,DFW,FL2290,cc4
18467-2504110615--31679-1-10910-2504111126,C$551,8135,2025-04-11 6:15,2025-04-11 8:44,1,Delta,Delta,False,0.999,2025-04-11,6:15:00,2025-04-11,8:44:00,2.48,YYZ,ATL,FL8135,cc1
18467-2504111220--31679-1-10910-2504111751,C$614,7789,2025-04-11 12:20,2025-04-11 14:37,1,Delta,Endeavor Air,False,0.828786,2025-04-11,12:20:00,2025-04-11,14:37:00,2.28,YYZ,ATL,FL7789,cc1
18467-2504110745--31679-1-10910-2504111513,C$551,6340,2025-04-11 7:45,2025-04-11 10:08,1,Delta,Delta,False,0.399405,2025-04-11,7:45:00,2025-04-11,10:08:00,2.38,YYZ,ATL,FL6340,cc1
18467-2504110745--31679-1-10910-2504111751,C$477,6340,2025-04-11 7:45,2025-04-11 10:08,1,Delta,Delta,False,0.552778,2025-04-11,7:45:00,2025-04-11,10:08:00,2.38,YYZ,ATL,FL6340,cc1
18467-2504110615--31679-1-10910-2504111751,C$477,8135,2025-04-11 6:15,2025-04-11 8:44,1,Delta,Endeavor Air,False,0.373086,2025-04-11,6:15:00,2025-04-11,8:44:00,2.48,YYZ,ATL,FL8135,cc1
18467-2504110745--31679-1-10910-2504112143,C$450,6340,2025-04-11 7:45,2025-04-11 10:08,1,Delta,Delta,False,0.396687,2025-04-11,7:45:00,2025-04-11,10:08:00,2.38,YYZ,ATL,FL6340,cc1
18467-2504112315--31679-2-10910-2504121412,C$990,598,2025-04-11 23:15,2025-04-12 0:39,2,Delta,Delta,False,0.175928,2025-04-11,23:15:00,2025-04-12,0:39:00,1.4,YYZ,YUL,FL598,cc1
18467-2504112315--31679-2-10910-2504121412,C$990,6536,2025-04-12 7:14,2025-04-12 10:12,2,Delta,Delta,False,0.175928,2025-04-12,7:14:00,2025-04-12,10:12:00,2.97,YUL,ATL,FL6536,cc1
18467-2504111815--31679-1-10910-2504121105,C$450,6768,2025-04-11 18:15,2025-04-11 20:39,1,Delta,Delta,False,0.42723,2025-04-11,18:15:00,2025-04-11,20:39:00,2.4,YYZ,ATL,FL6768,cc1
