Name,IATA Code,ICAO Code,Country,City,City Code,Latitude,Longitude,Timezone,Departures
Muscatine Municipal Airport,MUT,KMUT,US,Muscatine,MUT,41.36335,-91.14491,America/Chicago,
Muskegon County Airport,MKG,KMKG,US,Muskegon,MKG,43.16946,-86.23811,America/Detroit,345.0
Mustang Beach Airport,,KRAS,US,Port Aransas,,27.811,-97.08914,America/Indiana/Tell_City,
Myers Field Airport,,KCNB,US,Canby,,44.7295,-96.265999,America/Chicago,
Myricks Airport,,,US,Providence,PVD,41.83793,-71.02682,America/New_York,
Myrtle Beach International Airport,MYR,KMYR,US,Myrtle Beach,MYR,33.6824,-78.92324,America/New_York,3975.0
Naknek Airport,NNK,,US,Naknek,,58.73292,-157.02144,America/Anchorage,
Nampa Municipal Airport,,KMAN,US,Boise,BOI,43.58133,-116.52306,America/Boise,
Nantucket Memorial Airport,ACK,KACK,US,Nantucket,ACK,41.25693,-70.05934,America/New_York,1880.0
Nanwalek Airport,KEB,,US,Nanwalek,KEB,59.35451,-151.92261,America/Anchorage,
Napa County Airport,APC,KAPC,US,Napa,APC,38.21297,-122.28164,America/Los_Angeles,
Napakiak Airport,WNA,PANA,US,Napakiak,WNA,60.69344,-161.97779,America/Anchorage,
Napaskiak Airport,PKA,PAPK,US,Napaskiak,PKA,60.7069,-161.77325,America/Anchorage,
Naples Municipal Airport,APF,KAPF,US,Naples,APF,26.15259,-81.77509,America/New_York,
Nartron Field,RCT,KRCT,US,Reed City,,43.89968,-85.51572,America/Detroit,
Nashville International Airport,BNA,KBNA,US,Nashville,BNA,36.1195,-86.68416,America/Chicago,22784.0
Natchitoches Regional Airport,,KIER,US,Natchitoches,,31.73537,-93.09632,America/Chicago,
National Wildlife Refuge Airport,MGI,,US,Matagorda Island,,28.323,-96.464,America/Chicago,
Naukiti Bay Seaplane Base,NKI,,US,Tuxekan Island,NKI,55.86457,-133.19249,America/Juneau,
Naval Outlying Field Barin,NHX,KNBJ,US,Foley,PNS,30.39111,-87.6325,America/Chicago,
Naval Outlying Landing Field Joe Williams,,KNJW,US,,,32.79263,-88.82783,America/Chicago,
Naval Air Station Brunswick,NHZ,KNHZ,US,Brunswick,NHZ,43.89222,-69.93861,America/New_York,
Naval Air Station Fallon,NFL,KNFL,US,Fallon,,39.41816,-118.70295,America/Los_Angeles,
Naval Air Station Joint Reserve Base Fort Worth,FWH,KNFW,US,Fort Worth,FTW,32.76583,-97.43333,America/Chicago,
Naval Air Station Joint Reserve Base Willow Grove,,KNXX,US,Princeton,PCT,40.19983,-75.14817,America/New_York,
Naval Air Station Key West,NQX,KNQX,US,Key West,EYW,24.57583,-81.68889,America/New_York,
Naval Station Mayport,NRB,KNRB,US,Jacksonville,JAX,30.39076,-81.42509,America/New_York,
Naval Air Station Meridian / Mc Cain Field,,KNMM,US,Lauderdale,MEI,32.55483,-88.55719,America/Chicago,
Naval Station Newport Helipad,,KNLW,US,Newport,,41.5038888889,-71.3258333333,America/New_York,
Naval Station Norfolk Chambers Field,NGU,KNGU,US,Norfolk,ORF,36.93533,-76.2923,America/New_York,
Naval Air Station North Island,NZY,KNZY,US,San Diego,SAN,32.69922,-117.21531,America/Los_Angeles,
Naval Air Station Patuxent River,NHK,KNHK,US,Patuxent River,,38.28374,-76.41853,America/New_York,
Naval Air Station Pensacola,NPA,KNPA,US,Pensacola,PNS,30.35266,-87.31865,America/Chicago,
Naval Air Station Whidbey Island,NUW,KNUW,US,Oak Harbor,ODW,48.34433,-122.66613,America/Los_Angeles,
Naval Support Facility Thurmont (Camp David),,KRSP,US,Thurmont,,39.646089,-77.468768,America/New_York,
Navy Outlying Field Site X Heliport,,KNSX,US,Jay,,30.815084,-87.167991,America/Chicago,
Nebraska City Municipal Airport,,KAFK,US,Nebraska City,,40.60833,-95.86139,America/Chicago,
Necedah Airport,,KDAF,US,Necedah,,44.03389,-90.0836,America/Chicago,
Needles Airport,EED,KEED,US,Needles,,34.76612,-114.62385,America/Los_Angeles,
Neil Armstrong Airport,AXV,KAXV,US,Wapakoneta,AOH,40.49571,-84.30184,America/New_York,
Neillsville Municipal Airport,,KVIQ,US,Neillsville,,44.55585,-90.51535,America/Chicago,
Nellis Air Force Base,LSV,KLSV,US,Las Vegas,LAS,36.23692,-115.03309,America/Los_Angeles,
Nelson Lagoon Airport,NLG,PAOU,US,Nelson Lagoon,NLG,56.00796,-161.16755,America/Anchorage,
Nenana Municipal Airport,ENN,PANN,US,Nenana,,64.5486,-149.08208,America/Anchorage,
"Nenana, Nenana Municipal Airport",,KENN,US,,,64.54778,-149.08389,America/Anchorage,
Neosho Hugh Robinson Airport,EOS,KEOS,US,Neosho,JLN,36.80659,-94.39114,America/Chicago,
Nephi Municipal Airport,NPH,,US,Nephi,,39.7376,-111.86728,America/Denver,
Nervino Airport,NVN,,US,Beckwourth,,39.81828,-120.35664,America/Los_Angeles,
Nevada County Air Park,,KGOO,US,Grass Valley,,39.22306,-121.002,America/Los_Angeles,
Nevada Municipal Airport,NVD,KNVD,US,Nevada,,37.85521,-94.30536,America/Chicago,
New Bedford Regional Airport,EWB,KEWB,US,New Bedford,EWB,41.67621,-70.95615,America/New_York,241.0
New Braunfels Municipal Airport,,KBAZ,US,New Braunfels,,29.703,-98.04112,America/Chicago,
New Castle-Henry County Municipal Airport,,KUWL,US,New Castle,,39.8759,-85.3265,America/Indiana/Indianapolis,
New Castle Airport,ILG,KILG,US,Wilmington,ILG,39.67845,-75.60632,America/New_York,
New Castle Municipal Airport,,KUCP,US,New Castle,YNG,41.02474,-80.4131,America/New_York,
New Century AirCenter,JCI,KIXD,US,New Century,GVW,38.83112,-94.88996,America/Chicago,
New Coalinga Municipal Airport,CLG,,US,Coalinga,,36.16078,-120.29381,America/Los_Angeles,
"New Orleans, Naval Air Station - Alvin Callender Field",NBG,KNBG,US,New Orleans,MSY,29.82528,-90.035,America/Chicago,
New Richmond Regional Airport,RNH,KRNH,US,New Richmond,,45.15094,-92.54304,America/Chicago,
New River Valley Airport,PSK,KPSK,US,Dublin,PSK,37.13829,-80.68105,America/New_York,
New Smyrna Beach Municipal Airport,,KEVB,US,New Smyrna Beach,DAB,29.05443,-80.94783,America/New_York,
New Stuyahok Airport,KNW,PANW,US,New Stuyahok,KNW,59.45002,-157.37151,America/Anchorage,
New Ulm Municipal Airport,ULM,KULM,US,New Ulm,MKT,44.32313,-94.50158,America/Chicago,
New York Skyports Incorporated Seaplane Base,NYS,,US,New York City,NYC,40.73513,-73.9729,America/New_York,
Newark-Heath Airport,,KVTA,US,Newark,ZZV,40.02369,-82.46455,America/New_York,
Newark Liberty International Airport,EWR,KEWR,US,Newark,EWR,40.69709,-74.17557,America/New_York,104891.0
Newberry County Airport,,KEOE,US,Newberry,GRD,34.30933,-81.63968,America/New_York,
Newnan-Coweta County Airport,,KCCO,US,Newnan,,33.3129,-84.77132,America/New_York,
Newport Municipal Airport,ONP,KONP,US,Newport,ONP,44.57984,-124.05817,America/Los_Angeles,
Newport Municipal Airport,,,US,Jonesboro,JBR,35.64048,-91.1777,America/Chicago,
Newport News-Williamsburg International Airport,PHF,KPHF,US,Newport News,PHF,37.13181,-76.49273,America/New_York,842.0
Newport State Airport,EFK,KEFK,US,Newport,EFK,44.88856,-72.22526,America/New_York,
Newport State Airport,NPT,KUUU,US,Newport,NPT,41.53205,-71.28172,America/New_York,
Newtok Airport,WWT,PAEW,US,Newtok,WWT,60.93675,-164.63801,America/Nome,
Newton City-County Airport,EWK,KEWK,US,Newton,,38.05529,-97.27781,America/Chicago,
Newton Municipal Airport,TNU,KTNU,US,Newton,,41.67654,-93.02219,America/Chicago,
Niagara Falls International Airport,IAG,KIAG,US,Niagara Falls,IAG,43.10144,-78.94117,America/New_York,52.0
Nightmute Airport,NME,PAGT,US,Nightmute,NME,60.47275,-164.6994,America/Nome,
Nikolai Airport,NIB,PAFS,US,Nikolai,NIB,63.01856,-154.35834,America/Anchorage,
Nikolski Air Station,IKO,PAKO,US,Nikolski,IKO,52.94158,-168.84956,America/Adak,
Nils Perhson Field (private),,,US,,,29.80799,-84.58644,America/New_York,
Ninilchik Airport,NIN,,US,Ninilchik,,60.01867,-151.58439,America/Anchorage,
Noatak Airport,WTK,PAWN,US,Noatak,WTK,67.56529,-162.97389,America/Nome,
Nogales International Airport,OLS,KOLS,US,Nogales,OLS,31.41649,-110.84981,America/Phoenix,
Nome Airport,OME,PAOM,US,Nome,OME,64.51079,-165.44457,America/Nome,3065.0
Nondalton Airport,NNL,PANO,US,Nondalton,NNL,59.97904,-154.83969,America/Anchorage,
Norfolk International Airport,ORF,KORF,US,Norfolk,ORF,36.89543,-76.20049,America/New_York,10284.0
Norfolk Naval Station Airport,,KNHU,US,Norfolk,,36.955636,-76.30353,America/New_York,
Norman Y. Mineta San Jose International Airport,SJC,KSJC,US,San Jose,SJC,37.36189,-121.92885,America/Los_Angeles,10115.0
North Central State Airport,SFZ,KSFZ,US,Pawtucket,SFZ,41.92093,-71.49117,America/New_York,
North Central West Virginia Airport,CKB,KCKB,US,Bridgeport,CKB,39.29891,-80.23171,America/New_York,19.0
North Air Force Auxillary Airfield,,KXNO,US,North,,33.609355,-81.08328,America/New_York,
North Fork Valley Airport,WPO,,US,Paonia,,38.83256,-107.64206,America/Denver,
North Las Vegas Air Terminal,VGT,KVGT,US,Las Vegas,LAS,36.21247,-115.19695,America/Los_Angeles,
North Little Rock Municipal Airport,,KLZK,US,Jacksonville,LRF,34.83398,-92.25737,America/Chicago,
North Little Rock Municipal Airport,,KORK,US,North Little Rock,,34.83309937,-92.25409698,America/Chicago,
North Perry Airport,HWO,KHWO,US,Hollywood,FLL,26.00366,-80.23723,America/New_York,
North Philadelphia Airport,PNE,KPNE,US,Philadelphia,PHL,40.08178,-75.01045,America/New_York,
North Pickens Airport,,,US,Tuscaloosa,TCL,33.38228,-88.00819,America/Chicago,
North Platte Regional Airport Lee Bird Field,LBF,KLBF,US,North Platte,LBF,41.13182,-100.69665,America/Chicago,318.0
North Raleigh Airport,,00NC,US,Rocky Mount,RWI,36.08515,-78.37139,America/New_York,
North Texas Regional Airport,PNX,KGYI,US,Denison,PNX,33.71511,-96.67111,America/Chicago,
North Vernon Airport,,KOVO,US,North Vernon,CLU,39.05024,-85.60007,America/Indiana/Indianapolis,
North Whale Seaplane Base,WWP,,US,Whale Pass,WWP,56.11581,-133.12296,America/Metlakatla,
Northeast Alabama Regional Airport,GAD,KGAD,US,Gadsden,GAD,33.9726,-86.08886,America/Chicago,
Northeast Cape Air Force Station (historical),OHC,,US,,,63.29028,-168.97194,America/Nome,
Northeast Florida Regional Airport,UST,KSGJ,US,St Augustine,UST,29.95782,-81.34198,America/New_York,
Northern Aroostook Regional Airport,WFK,KFVE,US,Frenchville,,47.28532,-68.31199,America/New_York,
Northern Maine Regional Airport at Presque Isle,PQI,KPQI,US,Presque Isle,PQI,46.69547,-68.04747,America/New_York,320.0
Northway Airport,ORT,PAOR,US,Northway,,62.96111,-141.92889,America/Anchorage,54.0
Northwest Alabama Regional Airport,MSL,KMSL,US,Muscle Shoals,MSL,34.74509,-87.61003,America/Chicago,
Northwest Arkansas Regional Airport,XNA,KXNA,US,Fayetteville/Springdale/Rogers,FYV,36.28194,-94.30694,America/Chicago,
Northwest Florida Beaches International Airport,ECP,KECP,US,Panama City Beach,ECP,30.3578,-85.79892,America/Chicago,2327.0
Northwest Missouri Regional Airport,,KEVU,US,Maryville,,40.35005,-94.91092,America/Chicago,
Northwest Regional Airport,,,US,,,33.04984,-97.23224,America/Chicago,
Norton Municipal Airport,,KNRN,US,Norton,,39.84661,-99.89184,America/Chicago,
Norwood Memorial Airport,OWD,KOWD,US,Norwood,OWD,42.19065,-71.17255,America/New_York,
Nueces County Airport,,KRBO,US,Robstown,CRP,27.77833,-97.69028,America/Chicago,
Nuiqsut Airport,NUI,PAQT,US,Nuiqsut,NUI,70.21028,-151.00472,America/Anchorage,
Nulato Airport,NUL,PANU,US,Nulato,NUL,64.72491,-158.0826,America/Anchorage,
Nunam Iqua Airport,SXP,,US,Nunam Iqua,,62.52406,-164.84415,America/Nome,
Nunapitchuk Airport,NUP,,US,Nunapitchuk,NUP,60.90563,-162.44027,America/Nome,
Nut Tree Airport,,KVCB,US,Vacaville,SAC,38.37658,-121.9633,America/Los_Angeles,
Nyac Airport,ZNC,,US,Nyac,,60.9787,-160.00205,America/Anchorage,
O'Neal Airport,OEA,KOEA,US,Lawrenceville,,38.68998,-87.54816,America/Chicago,
O'Sullivan Army Heliport,CSL,KCSL,US,Camp San Luis Obispo,CSL,35.32636,-120.74351,America/Los_Angeles,
Oakdale Airport,ODC,,US,Oakdale,ODC,37.75691,-120.79951,America/Los_Angeles,
Oakland Convention Center Heliport,JCE,,US,Oakland,OAK,37.80339,-122.27362,America/Los_Angeles,
Oakland County International Airport,PTK,KPTK,US,Pontiac,PTK,42.66331,-83.41711,America/Detroit,
Oakland International Airport,OAK,KOAK,US,Oakland,OAK,37.73071,-122.21955,America/Los_Angeles,3289.0
"OAKLAND ODAPS,CA.",,KZAK,US,,,37.721389,122.219723,Asia/Shanghai,
Oakland-Troy Airport,,KVLL,US,Troy,PTK,42.54281,-83.17826,America/Detroit,
Oakley Municipal Airport,,KOEL,US,Oakley,,39.11718,-100.81668,America/Chicago,
Oberlin Municipal Airport,,KOIN,US,Oberlin,,39.83244,-100.53651,America/Chicago,
Ocala International Airport,OCF,KOCF,US,Ocala,OCF,29.16846,-82.22297,America/New_York,
Ocean City Municipal Airport,,,US,Atlantic City,ACY,39.26347,-74.60747,America/New_York,
Ocean City Municipal Airport,OCE,KOXB,US,Ocean City,OCE,38.31206,-75.12407,America/New_York,
Ocean Reef Club Airport,OCA,,US,Key Largo,OCA,25.32054,-80.27854,America/New_York,
"Oceanside, Camp Pendleton, Marine Corps Air Station",,KNFG,US,Murrieta,RBK,33.30125,-117.35515,America/Los_Angeles,
Oceanside Municipal Airport,OCN,KOKB,US,Oceanside,OCN,33.21781,-117.35282,America/Los_Angeles,
Odessa-Schlemeyer Field,ODT,KODO,US,Odessa,ODT,31.91903,-102.39239,America/Chicago,
Odessa Schlemeyer Field,,KODO,US,Odessa,,31.9206008911,-102.3870010376,America/Chicago,
Oelwein Municipal Airport,,KOLZ,US,Oelwein,ALO,42.68347,-91.97557,America/Chicago,
Offutt Air Force Base,OFF,KOFF,US,Omaha,OMA,41.11805,-95.91279,America/Chicago,
Ogden Municipal Airport,OGD,KOGD,US,Ogden,OGD,41.19633,-112.01161,America/Denver,
Ogdensburg International Airport,OGS,KOGS,US,Ogdensburg,OGS,44.67843,-75.47597,America/New_York,
Ohio State University Airport,OSU,KOSU,US,Columbus,CMH,40.07514,-83.07405,America/New_York,
Ohio University Airport-Snyder Field,ATO,KUNI,US,Albany,ATO,39.2117,-82.22284,America/New_York,
Ohkay Owingeh Airport,ESO,,US,Espanola,SAF,36.02866,-106.0473,America/Denver,
Okeechobee County Airport,OBE,KOBE,US,Okeechobee,FPR,27.26609,-80.85447,America/New_York,
Oklahoma City Downtown Airpark,,,US,Oklahoma City,OKC,35.44806,-97.53276,America/Chicago,
Okmulgee Regional Airport,OKM,KOKM,US,Okmulgee,MKO,35.66715,-95.95292,America/Chicago,
Old Harbor Airport,OLH,,US,Old Harbor,OLH,57.21895,-153.26758,America/Anchorage,
Old Town / Dewitt Field,OLD,KOLD,US,Old Town,BGR,44.95275,-68.67433,America/New_York,
Olga Bay Seaplane Base,KOY,,US,Olga Bay,KOY,57.15996,-154.23032,America/Anchorage,
Oliktok LRRS Airport,,POLI,US,,,70.49944,-149.87944,America/Anchorage,
Olive Branch Airport,OLV,KOLV,US,Olive Branch,OLV,34.9788,-89.78924,America/Chicago,
Olivia Regional Airport,,KOVL,US,Olivia,,44.77829,-95.03306,America/Chicago,
Olney Municipal Airport,ONY,KONY,US,Olney,,33.35149,-98.81731,America/Chicago,
Olney-Noble Airport,OLY,KOLY,US,Olney-Noble,,38.71931,-88.17434,America/Chicago,
Olympia Regional Airport,OLM,KOLM,US,Olympia,OLM,46.9705,-122.90221,America/Los_Angeles,
Omak Airport,OMK,KOMK,US,Omak,OMK,48.46432,-119.51838,America/Los_Angeles,
Omar N Bradley Airport,MBY,KMBY,US,Moberly,,39.46426,-92.43079,America/Chicago,
Oneonta Municipal Airport,ONH,,US,,,42.52172,-75.06671,America/New_York,
Ontario International Airport,ONT,KONT,US,Ontario,ONT,34.05584,-117.602,America/Los_Angeles,6390.0
Ontario Municipal Airport,ONO,KONO,US,Oregon,ONO,44.02127,-117.01322,America/Boise,
Ontonagon County Schuster Field,,KOGM,US,Ontonagon,,46.845501,-89.367104,America/Detroit,
Orange City Municipal Airport,,KORC,US,,,42.98909,-96.06135,America/Chicago,
Orange County Airport,MGJ,KMGJ,US,Montgomery,POU,41.51358,-74.26044,America/New_York,
Orange County Airport,,KOMH,US,Orange,CHO,38.24802,-78.04879,America/New_York,
Orange County Airport,,KORG,US,Orange,LCH,30.06938,-93.8035,America/Chicago,
"Orange Grove, Naval Auxiliary Landing Field",,KNOG,US,Orange Grove,,27.88917,-98.04417,America/Chicago,
Orange Municipal Airport,,KORE,US,Orange,,42.57301,-72.28457,America/New_York,
Orange The City Heliport,JOR,,US,Fullerton,FUL,33.78482,-117.88551,America/Los_Angeles,
Orangeburg Municipal Airport,OGB,KOGB,US,Orangeburg,,33.46444,-80.85695,America/New_York,
Orcas Island Airport,ESD,KORS,US,Eastsound,ESD,48.70816,-122.91074,America/Los_Angeles,
Orlando Executive Airport,ORL,KORL,US,Orlando,ORL,28.54842,-81.33746,America/New_York,
Orlando International Airport,MCO,KMCO,US,Orlando,ORL,28.43103,-81.30768,America/New_York,46124.0
Orlando Sanford International Airport,SFB,KSFB,US,Orlando,ORL,28.77605,-81.24506,America/New_York,1260.0
Ormond Beach Municipal Airport,,KOMN,US,Ormond Beach,DAB,29.30137,-81.11339,America/New_York,
Oroville Municipal Airport,OVE,KOVE,US,Oroville,,39.48961,-121.62053,America/Los_Angeles,
Orr Regional Airport,,KORB,US,Orr,,48.01975,-92.85927,America/Chicago,
"Ortonville, Ortonville Muncipal-Martinson Field Airport",,KVVV,US,Ortonville,,45.30556,-96.42444,America/Chicago,
Oscoda County Airport,,,US,,,44.67483,-84.12651,America/Detroit,
Oscoda-Wurtsmith Airport,OSC,KOSC,US,Oscoda,OSC,44.45377,-83.37395,America/Detroit,
Oskaloosa Municipal Airport,OOA,KOOA,US,Cedar,OTM,41.22615,-92.48937,America/Chicago,
Oswego County Airport,,KFZY,US,Fulton,,43.35062,-76.38744,America/New_York,
Oswego Municipal Airport,,,US,,,37.16252,-95.04153,America/Chicago,
Ottawa Municipal Airport,,KOWI,US,Ottawa,,38.53647,-95.25028,America/Chicago,
Ottumwa Industrial Airport,OTM,KOTM,US,Ottumwa,OTM,41.10668,-92.44824,America/Chicago,
Outlaw Field,CKV,KCKV,US,Clarksville,HOP,36.62171,-87.41473,America/Chicago,
Ouzinkie Airport,KOZ,,US,Ouzinkie,KOZ,57.92536,-152.49676,America/Anchorage,
Owatonna Degner Regional Airport,OWA,KOWA,US,Owatonna,OWA,44.12178,-93.25059,America/Chicago,
Owensboro-Daviess County Regional Airport,OWB,KOWB,US,Owensboro,OWB,37.74224,-87.1657,America/Chicago,
Owosso Community Airport,,KRNP,US,Owosso,FNT,42.99281,-84.13886,America/Detroit,
Oxnard Airport,OXR,KOXR,US,Oxnard,OXR,34.20056,-119.20789,America/Los_Angeles,
Ozark Regional Airport,WMH,KBPK,US,Mountain Home,,36.36868,-92.47044,America/Chicago,
Ozona Municipal Airport,OZA,KOZA,US,Ozona,,30.73147,-101.20351,America/Chicago,
P B Raiford Airport,,KDPL,US,Kinston,ISO,35.00044,-77.98249,America/New_York,
Pace Nolf Heliport,,KNVI,US,Wallace,,30.6996994019,-87.195602417,America/Chicago,
Pacific City State Airport,PFC,KPFC,US,Pacific City,,45.19983,-123.96234,America/Los_Angeles,
Padgham Field Airport,,,US,Kalamazoo,AZO,42.53259,-85.83012,America/Detroit,
Page Field,FMY,KFMY,US,Fort Myers,FMY,26.58674,-81.86286,America/New_York,
Page Municipal Airport,PGA,KPGA,US,Page,PGA,36.92582,-111.44905,America/Phoenix,
Pageland Airport,,KPYG,US,Pageland,,34.74211,-80.34654,America/New_York,
Painter Creek Airport,PCE,,US,Painter Creek,PCE,57.164167,-157.433056,America/Anchorage,
Palacios Municipal Airport,PSX,KPSX,US,Palacios,,28.7244,-96.25378,America/Chicago,
Palestine Municipal Airport,PSN,KPSN,US,Palestine,PSN,31.78061,-95.70227,America/Chicago,
Palm Beach County Glades Airport,PHK,KPHK,US,Pahokee,PHK,26.78821,-80.69254,America/New_York,
Palm Beach County Park Airport,LNA,KLNA,US,West Palm Beach,PBI,26.58952,-80.0846,America/New_York,
Palm Beach International Airport,PBI,KPBI,US,West Palm Beach,PBI,26.68316,-80.09559,America/New_York,12807.0
Palm Springs International Airport,PSP,KPSP,US,Palm Springs,PSP,33.82807,-116.50696,America/Los_Angeles,7810.0
Palmdale United States Air Force Plant 42 Airport,PMD,KPMD,US,Palmdale,PMD,34.62282,-118.09155,America/Los_Angeles,
Palmer Municipal Airport,PAQ,PAAQ,US,Palmer,PAQ,61.60062,-149.09173,America/Anchorage,
"Palmer, Palmer Municipal Airport",,KPAQ,US,,,61.59611,-149.09167,America/Anchorage,
Palo Alto Airport of Santa Clara County,PAO,KPAO,US,Palo Alto,PAO,37.46077,-122.1158,America/Los_Angeles,
Pangborn Field,EAT,KEAT,US,Wenatchee,EAT,47.39874,-120.20673,America/Los_Angeles,
Panguitch Municipal Airport,PNU,,US,Panguitch,,37.84942,-112.39212,America/Denver,
Panola County Airport,,KPMU,US,Batesville,UOX,34.36286,-89.89163,America/Chicago,
Paradise Skypark,PYS,,US,Paradise,,39.7106,-120.616,America/Los_Angeles,
Park Falls Municipal Airport,PKF,KPKF,US,Park Falls,,45.95247,-90.42573,America/Chicago,
Park Rapids Municipal-Konshok Field Airport,PKD,KPKD,US,Park Rapids,,46.89905,-95.06581,America/Chicago,
Park Township Airport,HLM,KHLM,US,Holland,HLM,42.79402,-86.16253,America/Detroit,
Parker County Airport,WEA,KWEA,US,Weatherford,FTW,32.7463,-97.68244,America/Chicago,
Parlin Field,NWH,,US,Newport,,43.3879,-72.18509,America/New_York,
Paso Robles Municipal Airport,PRB,KPRB,US,Paso Robles,PRB,35.67275,-120.62795,America/Los_Angeles,
Patrick Air Force Base,COF,KCOF,US,Cocoa Beach,COI,28.23809,-80.6079,America/New_York,
Patterson Airport,,,US,Modesto,MOD,37.46855,-121.16938,America/Los_Angeles,
Paulding Northwest Atlanta Airport,,KPUJ,US,Dallas,MGE,33.91526,-84.9413,America/New_York,
Pauls Valley Municipal Airport,,KPVJ,US,Pauls Valley,,34.70736,-97.22144,America/Chicago,
Paxson Airport,,PAXK,US,Paxson,,63.0243,-145.49692,America/Anchorage,
Paynesville Municipal Airport,,KPEX,US,Paynesville,,45.37222,-94.74639,America/Chicago,
Payson Airport,PJB,KPAN,US,Payson,PJB,34.25611,-111.33758,America/Phoenix,
Pearland Regional Airport,,KLVJ,US,Houston,GLS,29.52111,-95.24194,America/Chicago,
